step,epoch,total_loss,ce_loss,distill_loss,ref_ce_loss,timestamp
33900,867.8400,0.051092,0.002130,0.048736,0.000227,2026-04-26 14:33:30
34000,870.4000,0.057462,0.001803,0.051290,0.004370,2026-04-26 14:33:38
34100,872.9600,0.055360,0.002110,0.052485,0.000765,2026-04-26 14:33:46
34200,875.5200,0.050810,0.001429,0.049165,0.000216,2026-04-26 14:33:55
34300,878.0800,0.051478,0.001878,0.049393,0.000206,2026-04-26 14:34:03
34400,880.6400,0.059819,0.005963,0.053615,0.000240,2026-04-26 14:34:12
34500,883.2000,0.049694,0.002546,0.046877,0.000271,2026-04-26 14:34:21
34600,885.7600,0.051380,0.001004,0.048130,0.002245,2026-04-26 14:34:29
34700,888.3200,0.048393,0.000905,0.047300,0.000188,2026-04-26 14:34:38
34800,890.8800,0.051005,0.001157,0.049540,0.000308,2026-04-26 14:34:48
34900,893.4400,0.060846,0.001528,0.050244,0.009075,2026-04-26 14:34:58
35000,896.0000,0.056996,0.001126,0.049950,0.005920,2026-04-26 14:35:07
35100,898.5600,0.058152,0.012127,0.045266,0.000759,2026-04-26 14:35:17
35200,901.1200,0.052377,0.001336,0.050826,0.000215,2026-04-26 14:35:26
35300,903.6800,0.057266,0.001383,0.050068,0.005815,2026-04-26 14:35:35
35400,906.2400,0.057396,0.004516,0.052648,0.000232,2026-04-26 14:35:44
35500,908.8000,0.054668,0.002163,0.051737,0.000768,2026-04-26 14:35:52
35600,911.3600,0.051635,0.001253,0.050180,0.000202,2026-04-26 14:36:00
35700,913.9200,0.049091,0.001154,0.047676,0.000261,2026-04-26 14:36:09
35800,916.4800,0.054198,0.003124,0.050715,0.000359,2026-04-26 14:36:22
35900,919.0400,0.050757,0.001050,0.049193,0.000514,2026-04-26 14:36:36
36000,921.6000,0.059415,0.001291,0.053341,0.004784,2026-04-26 14:36:49
36100,924.1600,0.055683,0.005464,0.049984,0.000235,2026-04-26 14:36:59
36200,926.7200,0.059845,0.008034,0.051590,0.000220,2026-04-26 14:37:08
36300,929.2800,0.049604,0.001068,0.048265,0.000271,2026-04-26 14:37:17
36400,931.8400,0.052788,0.001324,0.051293,0.000171,2026-04-26 14:37:26
36500,934.4000,0.055392,0.001415,0.053097,0.000880,2026-04-26 14:37:36
36600,936.9600,0.062777,0.009748,0.052803,0.000226,2026-04-26 14:37:46
36700,939.5200,0.057917,0.006759,0.050927,0.000231,2026-04-26 14:37:55
36800,942.0800,0.048358,0.000986,0.047148,0.000225,2026-04-26 14:38:07
36900,944.6400,0.049329,0.000961,0.047894,0.000474,2026-04-26 14:38:20
37000,947.2000,0.049288,0.000878,0.048202,0.000209,2026-04-26 14:38:30
37100,949.7600,0.050488,0.001510,0.045976,0.003002,2026-04-26 14:38:39
37200,952.3200,0.050963,0.001229,0.049490,0.000244,2026-04-26 14:38:49
37300,954.8800,0.049595,0.000839,0.046978,0.001778,2026-04-26 14:38:59
37400,957.4400,0.054441,0.001552,0.052703,0.000186,2026-04-26 14:39:09
37500,960.0000,0.049823,0.001525,0.048080,0.000219,2026-04-26 14:39:18
37600,962.5600,0.048917,0.000639,0.048028,0.000250,2026-04-26 14:39:28
37700,965.1200,0.054070,0.001190,0.052676,0.000204,2026-04-26 14:39:38
37800,967.6800,0.053904,0.001799,0.051909,0.000196,2026-04-26 14:39:52
37900,970.2400,0.048023,0.000820,0.046833,0.000370,2026-04-26 14:40:06
38000,972.8000,0.049687,0.000891,0.048066,0.000731,2026-04-26 14:40:17
38100,975.3600,0.053196,0.001592,0.050175,0.001430,2026-04-26 14:40:26
38200,977.9200,0.049914,0.001467,0.048235,0.000212,2026-04-26 14:40:36
38300,980.4800,0.050535,0.001423,0.048928,0.000184,2026-04-26 14:40:46
38400,983.0400,0.052573,0.001659,0.049990,0.000924,2026-04-26 14:40:56
38500,985.6000,0.051771,0.001286,0.050315,0.000171,2026-04-26 14:41:05
38600,988.1600,0.051500,0.001240,0.047284,0.002976,2026-04-26 14:41:15
38700,990.7200,0.049276,0.000941,0.048122,0.000214,2026-04-26 14:41:24
38800,993.2800,0.057046,0.004061,0.052798,0.000187,2026-04-26 14:41:38
38900,995.8400,0.051810,0.000973,0.050588,0.000249,2026-04-26 14:41:52
39000,998.4000,0.051060,0.001093,0.049734,0.000232,2026-04-26 14:42:03
39100,1000.9600,0.050369,0.001077,0.048752,0.000541,2026-04-26 14:42:13
39200,1003.5200,0.052248,0.001273,0.050739,0.000236,2026-04-26 14:42:22
39300,1006.0800,0.051109,0.001747,0.049148,0.000214,2026-04-26 14:42:32
39400,1008.6400,0.052958,0.004230,0.048528,0.000200,2026-04-26 14:42:41
39500,1011.2000,0.054690,0.001271,0.050314,0.003106,2026-04-26 14:42:50
39600,1013.7600,0.052515,0.001518,0.050651,0.000347,2026-04-26 14:42:59
39700,1016.3200,0.061737,0.000623,0.048529,0.012585,2026-04-26 14:43:08
39800,1018.8800,0.052544,0.001587,0.050763,0.000194,2026-04-26 14:43:20
39900,1021.4400,0.050619,0.001029,0.049317,0.000273,2026-04-26 14:43:34
